episode,reward,success_rate,qscore
920,2.0,1,11.9
921,1.9676631689071655,1,11.48
922,2.0,1,11.93
923,1.9809104204177856,1,11.59
924,2.0,1,11.9
925,2.0,1,12.0
926,1.9983171224594116,1,11.75
927,1.9424233436584473,1,11.24
928,2.0,1,11.87
929,2.0,1,12.0
930,1.9775351285934448,1,11.57
931,1.6598834991455078,1,11.51
932,2.0,1,11.93
933,2.0,1,11.85
934,2.0,1,11.92
935,1.9741289615631104,1,11.53
936,2.0,1,11.83
937,2.0,1,11.92
938,2.0,1,11.94
939,1.7105642557144165,1,11.39
940,1.8427702188491821,1,11.46
941,1.8736722469329834,1,11.72
942,2.0,1,11.79
943,1.9784414768218994,1,11.56
944,2.0,1,12.0
945,2.0,1,11.97
946,1.7402187585830688,1,10.97
947,1.9803227186203003,1,11.58
948,1.988686203956604,1,11.66
949,1.995639443397522,1,11.72
950,1.9954088926315308,1,11.72
951,2.0,1,11.94
952,2.0,1,11.79
953,2.0,1,11.84
954,1.983303427696228,1,11.61
955,1.9696781635284424,1,11.49
956,1.986175775527954,1,11.64
957,1.989280104637146,1,11.66
958,2.0,1,12.0
959,1.942110300064087,1,11.24
960,1.8103418350219727,1,10.33
961,1.9982744455337524,1,11.75
962,1.962735891342163,1,11.42
963,1.4837294816970825,1,9.04
964,1.8121312856674194,1,10.14
965,2.0,1,11.94
966,1.8812718391418457,1,11.8
967,1.9997471570968628,1,11.76
968,1.9047141075134277,1,12.0
969,1.9419625997543335,1,11.24
970,1.461940884590149,1,7.05
971,2.0,1,11.88
972,1.7470957040786743,1,9.26
973,1.6386134624481201,1,10.59
974,1.8374744653701782,1,11.96
975,1.938664197921753,1,11.76
976,1.9817531108856201,1,11.59
977,1.9614907503128052,1,11.42
978,2.0,1,12.0
979,1.9047141075134277,1,12.0
980,1.8976422548294067,1,11.94
981,2.0,1,11.87
982,1.9645220041275024,1,11.44
983,1.9842934608459473,1,11.62
984,1.9942587614059448,1,11.71
985,2.0,1,11.79
986,1.623130202293396,1,7.89
987,2.0,1,11.98
988,1.9669344425201416,1,11.46
989,1.4720884561538696,1,8.19
990,1.9724386930465698,1,11.51
991,2.0,1,11.92
992,1.9720454216003418,1,11.51
993,1.9671696424484253,1,11.47
994,2.0,1,11.95
995,2.0,1,12.0
996,1.894769310951233,1,11.91
997,1.9872218370437622,1,11.65
998,1.5145106315612793,1,7.86
999,2.0,1,12.0
1000,2.0,1,11.94
1001,1.9770145416259766,1,11.56
1002,1.9838722944259644,1,11.62
1003,1.4727205038070679,1,7.03
1004,1.6640774011611938,1,9.77
1005,1.9061479568481445,1,10.89
1006,1.98370361328125,1,11.61
1007,1.9922136068344116,1,11.7
1008,2.0,1,12.0
1009,2.0,1,11.8
1010,1.9501844644546509,1,11.3
1011,1.9980300664901733,1,11.75
1012,2.0,1,11.91
1013,2.0,1,11.9
1014,1.971091389656067,1,11.5
1015,1.961487889289856,1,11.96
1016,1.988767385482788,1,11.66
1017,1.6747913360595703,1,11.03
1018,1.871119737625122,1,11.7
1019,2.0,1,12.0
1020,1.9995851516723633,1,11.76
1021,2.0,1,11.92
1022,1.8816626071929932,1,11.8
1023,1.7578258514404297,1,9.59
1024,2.0,1,11.83
1025,2.0,1,11.99
1026,2.0,1,11.87
1027,1.724047303199768,1,10.86
1028,1.856053352355957,1,11.57
1029,1.9640158414840698,1,11.43
1030,1.6622182130813599,1,10.82
1031,2.0,1,11.82
1032,1.9979318380355835,1,11.74
1033,2.0,1,11.83
1034,2.0,1,12.0
1035,1.9272173643112183,1,11.1
1036,1.8012144565582275,1,9.9
1037,1.359806776046753,1,4.84
1038,2.0,1,11.97
1039,1.812827467918396,1,11.74
1040,1.4833074808120728,1,7.25
1041,1.9804805517196655,1,11.59
1042,1.9638780355453491,1,11.44
1043,2.0,1,11.89
1044,1.8043714761734009,1,10.95
1045,2.0,1,11.92
1046,1.7643632888793945,1,9.66
1047,2.0,1,11.78
1048,1.9679933786392212,1,11.47
1049,2.0,1,11.78
1050,1.4025864601135254,1,6.93
1051,2.0,1,11.95
1052,1.3152332305908203,1,6.57
1053,1.744304895401001,1,9.29
1054,1.9679888486862183,1,11.48
1055,2.0,1,11.96
1056,2.0,1,11.83
1057,1.979394555091858,1,11.57
1058,2.0,1,11.78
1059,1.8231996297836304,1,11.23
1060,1.9895237684249878,1,11.66
1061,2.0,1,12.0
1062,2.0,1,11.82
1063,2.0,1,11.96
1064,1.3839668035507202,1,5.34
1065,1.9696589708328247,1,11.47
1066,2.0,1,11.8
1067,1.971927523612976,1,11.5
1068,1.9354453086853027,1,11.16
1069,1.7219618558883667,1,10.78
1070,1.751490831375122,1,9.5
1071,2.0,1,11.85
1072,1.9996072053909302,1,11.76
1073,2.0,1,12.0
1074,1.9898947477340698,1,11.67
1075,1.8752485513687134,1,11.74
1076,1.9769121408462524,1,11.55
1077,2.0,1,11.84
1078,1.961617112159729,1,11.42
1079,1.9753183126449585,1,11.53
1080,1.8426927328109741,1,11.45
1081,1.7652034759521484,1,10.57
1082,1.9951457977294922,1,11.72
1083,2.0,1,11.87
1084,1.9739946126937866,1,11.53
1085,1.504805564880371,1,9.42
1086,2.0,1,12.0
1087,1.9790884256362915,1,11.57
1088,1.9539241790771484,1,11.34
1089,1.9788047075271606,1,11.56
1090,1.9975520372390747,1,11.74
1091,1.752259612083435,1,9.52
1092,2.0,1,11.94
1093,1.9967162609100342,1,11.73
1094,1.9699689149856567,1,11.5
1095,1.4577720165252686,1,6.72
1096,1.9994794130325317,1,11.76
1097,1.9603984355926514,1,11.95
1098,1.9610416889190674,1,11.95
1099,2.0,1,12.0
1100,2.0,1,11.79
1101,2.0,1,11.89
1102,1.395491361618042,1,7.11
1103,1.7632421255111694,1,9.44
1104,1.9576473236083984,1,11.38
1105,1.9876190423965454,1,11.65
1106,1.890250325202942,1,11.88
1107,1.9829738140106201,1,11.61
1108,2.0,1,11.99
1109,1.4422532320022583,1,6.48
1110,1.9942282438278198,1,11.71
1111,2.0,1,11.81
1112,1.7312177419662476,1,10.96
1113,1.992672324180603,1,11.7
1114,1.9961434602737427,1,11.73
1115,1.9642002582550049,1,11.44
1116,1.9999123811721802,1,11.76
1117,1.9823429584503174,1,11.6
1118,1.9663430452346802,1,11.46
1119,1.9951684474945068,1,11.72
1120,1.935552716255188,1,11.16
1121,1.8451188802719116,1,11.47
1122,2.0,1,11.81
1123,1.974081039428711,1,11.52
1124,1.95962655544281,1,11.39
1125,1.993316650390625,1,11.7
1126,1.9698294401168823,1,11.49
1127,2.0,1,11.96
1128,1.9508304595947266,1,11.32
1129,2.0,1,11.78
1130,2.0,1,12.0
1131,1.9805313348770142,1,11.58
1132,1.8884259462356567,1,11.86
1133,1.9743643999099731,1,11.53
1134,1.9913811683654785,1,11.69
1135,1.7838181257247925,1,10.79
1136,1.8967117071151733,1,11.93
1137,1.7682793140411377,1,9.61
1138,1.9751118421554565,1,11.54
1139,1.9989902973175049,1,11.75
1140,1.9597588777542114,1,11.4
1141,1.9572250843048096,1,11.37
1142,1.8071271181106567,1,11.69
1143,2.0,1,12.0
1144,1.9861118793487549,1,11.63
1145,2.0,1,11.91
1146,1.9383248090744019,1,11.2
1147,1.9819812774658203,1,11.6
1148,2.0,1,11.85
1149,1.809674859046936,1,11.02
1150,2.0,1,11.96
1151,1.9903672933578491,1,11.67
1152,1.981927752494812,1,11.6
1153,1.9959080219268799,1,11.73
1154,2.0,1,11.84
1155,2.0,1,11.93
1156,1.9993391036987305,1,11.75
1157,2.0,1,11.8
1158,2.0,1,11.93
1159,1.435587763786316,1,7.77
1160,1.6955370903015137,1,8.6
1161,1.9896979331970215,1,11.67
1162,2.0,1,11.9
1163,1.8673673868179321,1,11.67
1164,2.0,1,11.84
1165,2.0,1,12.0
1166,2.0,1,11.97
1167,1.8950873613357544,1,11.92
1168,1.735275387763977,1,10.96
1169,1.9948698282241821,1,11.72
1170,1.564377784729004,1,9.37
1171,1.9924730062484741,1,11.7
1172,1.732932209968567,1,9.13
1173,2.0,1,12.0
1174,2.0,1,11.92
1175,1.9880632162094116,1,11.66
1176,1.9585907459259033,1,11.38
1177,1.7553716897964478,1,9.57
1178,2.0,1,12.0
1179,1.3630727529525757,1,4.91
1180,2.0,1,12.0
1181,1.8148093223571777,1,11.06
1182,2.0,1,11.79
1183,2.0,1,11.79
1184,1.9618443250656128,1,11.96
1185,1.9833229780197144,1,11.61
1186,1.988521933555603,1,11.66
1187,1.8126546144485474,1,10.15
1188,2.0,1,11.89
1189,1.9811980724334717,1,11.59
1190,2.0,1,11.9
1191,1.8640905618667603,1,11.64
1192,2.0,1,11.88
1193,1.4567428827285767,1,6.81
1194,1.9332859516143799,1,11.16
1195,2.0,1,11.87
1196,1.974617838859558,1,11.53
1197,1.9992533922195435,1,11.76
1198,1.9817038774490356,1,11.6
1199,1.3581883907318115,1,8.13
1200,1.9371455907821655,1,11.17
1201,2.0,1,11.98
1202,1.9819244146347046,1,11.6
1203,1.9942492246627808,1,11.71
1204,1.8243250846862793,1,11.23
1205,2.0,1,11.89
1206,1.9913535118103027,1,11.69
1207,1.4481029510498047,1,6.8
1208,2.0,1,11.98
1209,2.0,1,11.97
1210,1.7632249593734741,1,11.3
1211,1.4847495555877686,1,7.19
1212,2.0,1,11.77
1213,1.4571274518966675,1,6.72
1214,2.0,1,11.89
1215,1.9442051649093628,1,11.26
1216,1.988519310951233,1,11.66
1217,2.0,1,12.0
1218,2.0,1,11.96
1219,2.0,1,11.94
1220,1.9752933979034424,1,11.54
1221,1.8475021123886108,1,11.49
1222,1.9857103824615479,1,11.64
1223,2.0,1,11.81
1224,1.9869645833969116,1,11.64
1225,2.0,1,11.85
1226,1.9545990228652954,1,11.35
1227,1.7508563995361328,1,9.5
1228,2.0,1,11.88
1229,1.9998910427093506,1,11.76
1230,1.8824410438537598,1,11.81
1231,1.979249358177185,1,11.57
1232,2.0,1,11.98
1233,1.9779126644134521,1,11.55
1234,1.9884827136993408,1,11.66
1235,1.8252811431884766,1,10.16
1236,1.3483855724334717,1,4.52
1237,2.0,1,11.92
1238,1.8650875091552734,1,11.65
1239,1.3137189149856567,1,5.75
1240,1.9902199506759644,1,11.67
1241,1.8048789501190186,1,11.0
1242,1.745444655418396,1,9.36
1243,1.7440506219863892,1,9.4
1244,1.9455560445785522,1,11.26
1245,2.0,1,11.87
1246,2.0,1,11.9
1247,1.9393584728240967,1,11.2
1248,1.8970955610275269,1,11.93
1249,1.8126842975616455,1,10.15
1250,1.9771902561187744,1,11.56
1251,1.8847734928131104,1,11.83
1252,1.9957880973815918,1,11.72
1253,1.9855217933654785,1,11.63
1254,1.46168053150177,1,6.86
1255,1.554703712463379,1,9.01
1256,2.0,1,11.96
1257,2.0,1,11.94
1258,1.2725074291229248,1,6.16
1259,1.9997937679290771,1,11.76
1260,2.0,1,11.84
1261,1.9862200021743774,1,11.63
1262,1.9616973400115967,1,11.43
1263,1.902674913406372,1,11.98
1264,1.6145122051239014,1,8.85
1265,1.8696010112762451,1,11.69
1266,2.0,1,11.82
1267,2.0,1,11.99
1268,1.9915169477462769,1,11.68
1269,2.0,1,11.77
1270,2.0,1,11.77
1271,1.9838588237762451,1,11.61
1272,1.9806121587753296,1,11.59
1273,1.9702030420303345,1,11.48
1274,2.0,1,11.86
1275,2.0,1,11.91
1276,2.0,1,11.8
1277,2.0,1,11.93
1278,1.9792872667312622,1,11.58
1279,2.0,1,11.84
1280,1.964012622833252,1,11.98
1281,1.8720476627349854,1,11.71
1282,1.8022894859313965,1,11.01
1283,2.0,1,11.87
1284,1.990663766860962,1,11.67
1285,1.9799885749816895,1,11.58
1286,1.963070273399353,1,11.43
1287,2.0,1,11.87
1288,1.8783811330795288,1,11.77
1289,2.0,1,11.96
1290,2.0,1,12.0
1291,2.0,1,11.97
1292,2.0,1,11.9
1293,1.9923464059829712,1,11.69
1294,1.3584333658218384,1,4.81
1295,2.0,1,12.0
1296,1.9768779277801514,1,11.55
1297,1.9797476530075073,1,11.58
1298,2.0,1,11.78
1299,1.9797613620758057,1,11.58
1300,1.960565209388733,1,11.95
1301,2.0,1,11.9
1302,2.0,1,11.88
1303,1.9828428030014038,1,11.6
1304,1.955957055091858,1,11.91
1305,1.9941140413284302,1,11.71
1306,1.478023648262024,1,8.22
1307,1.9854007959365845,1,11.63
1308,1.8707144260406494,1,11.7
1309,1.7431660890579224,1,9.39
1310,1.990601658821106,1,11.68
1311,1.9681148529052734,1,11.48
1312,1.3411520719528198,1,4.21
1313,2.0,1,12.0
1314,2.0,1,11.93
1315,1.9901764392852783,1,11.68
1316,2.0,1,12.0
1317,2.0,1,11.96
1318,1.4240237474441528,1,5.39
1319,1.9853070974349976,1,11.62
1320,1.9839990139007568,1,11.62
1321,2.0,1,11.99
1322,1.9807229042053223,1,11.58
1323,1.8580191135406494,1,10.49
1324,2.0,1,12.0
1325,1.642025351524353,1,7.88
1326,2.0,1,11.86
1327,1.401333212852478,1,7.09
1328,1.992983102798462,1,11.7
1329,1.3754814863204956,1,6.56
1330,1.9288448095321655,1,11.11
1331,2.0,1,11.9
1332,1.5972377061843872,1,8.97
1333,2.0,1,11.88
1334,1.9605433940887451,1,11.41
1335,2.0,1,11.88
1336,2.0,1,11.91
1337,1.9650728702545166,1,11.44
1338,2.0,1,11.92
1339,1.993565559387207,1,11.71
1340,2.0,1,11.87
1341,2.0,1,11.81
1342,2.0,1,11.86
1343,1.986506462097168,1,11.64
1344,1.6183512210845947,1,7.53
1345,1.9798555374145508,1,11.57
1346,1.9987940788269043,1,11.75
1347,1.6743433475494385,1,8.43
1348,1.8015494346618652,1,10.99
1349,1.988219141960144,1,11.66
1350,1.9424656629562378,1,11.23
1351,1.8581472635269165,1,11.59
1352,1.9445279836654663,1,11.25
1353,2.0,1,11.86
1354,2.0,1,11.8
1355,1.8816128969192505,1,11.8
1356,1.355325698852539,1,4.72
1357,1.7938534021377563,1,11.57
1358,1.9658992290496826,1,11.46
1359,1.9869524240493774,1,11.64
1360,2.0,1,11.99
1361,1.764677882194519,1,11.88
1362,1.5080877542495728,1,8.32
1363,2.0,1,11.9
1364,1.9862815141677856,1,11.64
1365,2.0,1,11.78
1366,1.6748402118682861,1,11.01
1367,1.9588247537612915,1,11.93
1368,2.0,1,11.92
1369,2.0,1,11.78
1370,1.757297158241272,1,9.6
1371,1.8802692890167236,1,11.79
1372,1.991426706314087,1,11.69
1373,1.9853938817977905,1,11.63
1374,1.8047406673431396,1,11.0
1375,2.0,1,11.84
1376,1.9756569862365723,1,11.55
1377,1.9692914485931396,1,11.48
1378,2.0,1,11.87
1379,1.9858977794647217,1,11.63
1380,1.8203867673873901,1,11.81
1381,1.9972760677337646,1,11.74
1382,1.9452685117721558,1,11.25
1383,2.0,1,11.79
1384,1.7354743480682373,1,10.92
1385,1.9815926551818848,1,11.6
1386,1.996800422668457,1,11.73
1387,2.0,1,11.85
1388,1.9966306686401367,1,11.73
1389,1.8063842058181763,1,11.68
1390,1.9686602354049683,1,11.46
1391,1.9826304912567139,1,11.6
1392,1.8310126066207886,1,11.35
1393,1.8980752229690552,1,11.94
1394,1.9445550441741943,1,11.25
1395,2.0,1,12.0
1396,1.7465143203735352,1,9.44
1397,1.6230957508087158,1,10.09
1398,1.8916159868240356,1,11.89
1399,2.0,1,11.85
1400,1.9934190511703491,1,11.7
1401,1.7760329246520996,1,9.65
1402,1.9036355018615723,1,11.99
1403,2.0,1,11.93
1404,2.0,1,12.0
1405,1.9670109748840332,1,11.46
1406,1.9729666709899902,1,11.52
1407,2.0,1,11.85
1408,2.0,1,12.0
1409,1.9425272941589355,1,11.24
1410,2.0,1,11.99
1411,1.9947272539138794,1,11.71
1412,1.7377079725265503,1,11.64
1413,1.8475978374481201,1,11.49
1414,1.9951965808868408,1,11.72
1415,1.7265547513961792,1,10.87
1416,2.0,1,11.93
1417,2.0,1,11.81
1418,1.7477045059204102,1,9.29
1419,1.994594931602478,1,11.71
1420,2.0,1,12.0
1421,1.9596363306045532,1,11.94
1422,1.9913177490234375,1,11.69
1423,1.990530014038086,1,11.68
1424,1.5137797594070435,1,7.81
1425,2.0,1,11.89
1426,2.0,1,11.77
1427,1.9550349712371826,1,11.9
1428,1.9795043468475342,1,11.58
1429,2.0,1,11.92
1430,1.9932448863983154,1,11.7
1431,1.7595032453536987,1,10.71
1432,1.9948512315750122,1,11.71
1433,1.5866386890411377,1,10.71
1434,1.985726237297058,1,11.64
1435,1.9344805479049683,1,11.17
1436,1.937619686126709,1,11.2
1437,2.0,1,11.81
1438,2.0,1,11.92
1439,2.0,1,11.87
1440,1.9895830154418945,1,11.67
1441,1.9960471391677856,1,11.72
1442,2.0,1,11.98
1443,1.9693598747253418,1,11.49
1444,1.5358549356460571,1,8.24
1445,1.9973623752593994,1,11.74
1446,1.366324782371521,1,4.99
1447,2.0,1,12.0
1448,1.9892497062683105,1,11.67
1449,2.0,1,11.83
1450,1.9864922761917114,1,11.64
1451,2.0,1,11.84
1452,1.8116923570632935,1,10.12
1453,2.0,1,11.81
1454,2.0,1,11.83
1455,1.9586846828460693,1,11.38
1456,2.0,1,12.0
1457,1.4570034742355347,1,6.93
1458,1.991917610168457,1,11.69
1459,1.9737415313720703,1,11.53
1460,1.7637964487075806,1,11.3
1461,1.9742636680603027,1,11.54
1462,1.3445169925689697,1,4.38
1463,1.9786224365234375,1,11.56
1464,2.0,1,11.88
1465,2.0,1,11.9
1466,1.9788334369659424,1,11.56
1467,2.0,1,11.89
1468,2.0,1,12.0
1469,1.9918487071990967,1,11.69
1470,1.953804612159729,1,11.35
1471,1.6056643724441528,1,8.58
1472,1.9728031158447266,1,11.52
1473,1.8950365781784058,1,11.92
1474,2.0,1,11.95
1475,2.0,1,11.8
1476,1.947019338607788,1,11.27
1477,1.990301489830017,1,11.68
1478,1.7291771173477173,1,10.36
1479,1.5692945718765259,1,8.68
1480,1.9926260709762573,1,11.7
1481,1.9765406847000122,1,11.55
1482,2.0,1,11.91
1483,1.951883316040039,1,11.33
1484,1.9943852424621582,1,11.71
1485,1.6005489826202393,1,8.65
1486,1.8904414176940918,1,11.87
1487,2.0,1,11.84
1488,2.0,1,12.0
1489,1.953547477722168,1,11.35
1490,1.9520372152328491,1,11.33
1491,1.9806524515151978,1,11.59
1492,1.994053840637207,1,11.71
1493,2.0,1,12.0
1494,1.9942243099212646,1,11.71
1495,2.0,1,11.8
1496,1.9795653820037842,1,11.58
1497,1.9886025190353394,1,11.66
1498,1.979757308959961,1,11.57
1499,1.7249667644500732,1,10.8
1500,1.376481056213379,1,6.49
1501,1.9994601011276245,1,11.76
1502,1.9664762020111084,1,12.0
1503,2.0,1,11.89
1504,2.0,1,11.77
1505,1.932365894317627,1,11.15
1506,1.9869214296340942,1,11.64
1507,1.9961198568344116,1,11.73
1508,1.735899567604065,1,10.93
1509,1.9863299131393433,1,11.64
1510,2.0,1,11.95
1511,2.0,1,11.85
1512,1.9546574354171753,1,11.35
1513,1.7895420789718628,1,10.89
1514,1.9975481033325195,1,11.74
1515,1.957733154296875,1,11.38
1516,2.0,1,11.98
1517,2.0,1,11.85
1518,1.9855226278305054,1,11.63
1519,1.9284312725067139,1,11.11
1520,1.8697054386138916,1,11.7
1521,2.0,1,11.95
1522,1.6000921726226807,1,8.66
1523,1.993917465209961,1,11.71
1524,1.992742657661438,1,11.7
1525,1.9664762020111084,1,12.0
1526,1.9804528951644897,1,11.59
1527,1.9572721719741821,1,11.38
1528,1.9539049863815308,1,11.34
1529,1.7786623239517212,1,10.75
1530,1.980433464050293,1,11.59
1531,1.9877208471298218,1,11.65
1532,2.0,1,11.86
1533,2.0,1,11.87
1534,1.7530992031097412,1,11.15
1535,1.9925833940505981,1,11.7
1536,2.0,1,11.97
1537,1.7692042589187622,1,10.61
1538,1.9495278596878052,1,11.85
1539,1.997396469116211,1,11.73
1540,2.0,1,11.79
1541,2.0,1,11.87
1542,2.0,1,11.91
1543,2.0,1,11.83
1544,1.4402040243148804,1,6.53
1545,1.4949092864990234,1,7.44
1546,1.9556610584259033,1,11.36
1547,2.0,1,11.83
1548,1.855249047279358,1,11.55
1549,1.4881623983383179,1,7.46
1550,2.0,1,11.94
1551,1.9536019563674927,1,11.34
1552,1.4041870832443237,1,5.66
1553,1.9864675998687744,1,11.64
1554,1.9958840608596802,1,11.73
1555,1.8015321493148804,1,10.92
1556,1.9870965480804443,1,11.64
1557,1.9780216217041016,1,11.57
1558,1.985469102859497,1,11.63
1559,2.0,1,12.0
1560,2.0,1,11.93
1561,1.986025094985962,1,11.63
1562,1.7107391357421875,1,8.92
1563,2.0,1,11.8
1564,1.9794420003890991,1,11.58
1565,2.0,1,11.81
1566,2.0,1,12.0
1567,2.0,1,11.85
1568,2.0,1,11.96
1569,2.0,1,11.84
1570,1.8107534646987915,1,11.07
1571,1.2718697786331177,1,7.12
1572,1.6399835348129272,1,8.06
1573,2.0,1,11.77
1574,2.0,1,11.78
1575,2.0,1,11.87
1576,1.9870675802230835,1,11.65
1577,1.946192741394043,1,11.26
1578,2.0,1,11.94
1579,1.9628766775131226,1,11.42
1580,1.754905104637146,1,9.57
1581,1.791878342628479,1,11.01
1582,2.0,1,11.87
1583,1.5187653303146362,1,7.98
1584,1.8289263248443604,1,10.21
1585,1.8472479581832886,1,11.5
1586,1.984641432762146,1,11.62
1587,2.0,1,11.9
1588,1.97415292263031,1,11.53
1589,2.0,1,11.9
1590,2.0,1,11.93
1591,1.9843645095825195,1,11.63
1592,1.9833673238754272,1,11.61
1593,1.7493727207183838,1,11.1
1594,2.0,1,12.0
1595,2.0,1,11.9
1596,2.0,1,11.92
1597,1.8928388357162476,1,10.79
1598,1.9683319330215454,1,11.48
1599,1.9895368814468384,1,11.66
1600,1.8970484733581543,1,11.93
1601,2.0,1,11.84
1602,1.76370108127594,1,9.75
1603,1.3622456789016724,1,4.89
1604,2.0,1,11.8
1605,2.0,1,11.93
1606,2.0,1,11.82
1607,2.0,1,11.83
1608,2.0,1,11.79
1609,1.9829550981521606,1,11.61
1610,1.7565193176269531,1,11.18
1611,1.9841495752334595,1,11.62
1612,1.9589048624038696,1,11.4
1613,2.0,1,11.84
1614,1.8809759616851807,1,11.79
1615,1.9848617315292358,1,11.62
1616,2.0,1,11.92
1617,1.8095643520355225,1,11.05
1618,1.4505103826522827,1,6.58
1619,1.9548797607421875,1,11.36
1620,2.0,1,11.83
1621,1.9710532426834106,1,11.51
1622,2.0,1,11.88
1623,1.9895564317703247,1,11.66
1624,2.0,1,11.91
1625,2.0,1,11.98
1626,1.3710386753082275,1,5.09
1627,1.9874712228775024,1,11.65
1628,1.6594128608703613,1,8.26
1629,1.872686743736267,1,11.72
1630,1.9995701313018799,1,11.76
1631,2.0,1,11.94
1632,2.0,1,11.84
1633,1.463099718093872,1,6.9
1634,1.7955379486083984,1,10.87
1635,1.862846851348877,1,11.63
1636,1.7392940521240234,1,10.95
1637,1.9431012868881226,1,11.23
1638,1.9830645322799683,1,11.61
1639,1.977487564086914,1,11.56
1640,2.0,1,12.0
1641,1.8227362632751465,1,11.21
1642,1.993619680404663,1,11.7
1643,2.0,1,11.84
1644,1.9860808849334717,1,11.64
1645,1.042486548423767,1,4.94
1646,2.0,1,11.92
1647,1.4511070251464844,1,6.6
1648,1.35456120967865,1,4.71
1649,1.3857957124710083,1,6.9
1650,2.0,1,11.87
1651,1.9973078966140747,1,11.74
1652,1.9450286626815796,1,11.25
1653,2.0,1,11.78
1654,2.0,1,11.89
1655,2.0,1,11.94
1656,1.4674485921859741,1,6.29
1657,2.0,1,11.88
1658,1.879822015762329,1,11.78
1659,1.9941611289978027,1,11.71
1660,1.9745413064956665,1,11.52
1661,1.990108609199524,1,11.67
1662,1.9541229009628296,1,11.35
1663,2.0,1,11.99
1664,1.9188458919525146,1,11.02
1665,1.4704405069351196,1,7.1
1666,1.9972463846206665,1,11.74
1667,1.9797852039337158,1,11.58
1668,2.0,1,11.78
1669,1.9759290218353271,1,11.54
1670,1.434282898902893,1,5.69
1671,2.0,1,11.95
1672,1.9476410150527954,1,11.29
1673,2.0,1,12.0
1674,1.9777926206588745,1,11.56
1675,1.8166651725769043,1,11.11
1676,1.8182156085968018,1,11.79
1677,1.9808772802352905,1,11.59
1678,1.9923295974731445,1,11.69
1679,1.9783114194869995,1,11.57
1680,1.969626545906067,1,11.47
1681,1.9872558116912842,1,11.64
1682,2.0,1,11.77
1683,1.7708078622817993,1,9.62
1684,2.0,1,11.88
1685,1.9908552169799805,1,11.68
1686,2.0,1,11.85
1687,2.0,1,11.8
1688,1.8015010356903076,1,10.99
1689,1.9962432384490967,1,11.73
1690,1.6989681720733643,1,8.74
1691,1.68655264377594,1,10.01
1692,1.747118592262268,1,11.01
1693,1.9624615907669067,1,11.42
1694,1.9914476871490479,1,11.69
1695,2.0,1,11.87
1696,1.9732770919799805,1,11.52
1697,1.952722430229187,1,11.33
1698,1.9511466026306152,1,11.31
1699,1.636606216430664,1,9.29
1700,1.744966983795166,1,11.06
1701,2.0,1,11.79
1702,1.6555349826812744,1,9.69
1703,2.0,1,11.98
1704,2.0,1,11.86
1705,1.3448487520217896,1,4.39
1706,1.4590346813201904,1,6.14
1707,1.991731882095337,1,11.68
1708,2.0,1,11.96
1709,1.5108306407928467,1,7.81
1710,1.8917155265808105,1,11.89
1711,2.0,1,11.9
1712,1.955752968788147,1,11.37
1713,1.985437035560608,1,11.64
1714,1.4279379844665527,1,7.56
1715,1.7289488315582275,1,10.83
1716,2.0,1,11.81
1717,2.0,1,11.87
1718,1.9697502851486206,1,11.49
1719,2.0,1,11.9
1720,1.9447494745254517,1,11.26
1721,1.5263203382492065,1,8.78
1722,2.0,1,11.86
1723,1.8874963521957397,1,11.85
1724,1.9877816438674927,1,11.65
1725,1.712664246559143,1,9.02
1726,1.3464021682739258,1,4.45
1727,1.9892820119857788,1,11.67
1728,1.9308615922927856,1,11.13
1729,2.0,1,11.8
1730,1.9941271543502808,1,11.71
1731,1.9588862657546997,1,11.39
